Year,ID,Location,Block,Border,Row,Tree,Family,Genotype,GLD,DBH,Height,Crown_height,Survival
Year_0,11016,LA_Tech,2,1,10,16,AGH2,3,5.27,NA,0.631,NA,Alive
Year_0,11017,LA_Tech,2,1,10,17,AGH2,3,5.11,NA,0.624,NA,Alive
Year_0,11018,LA_Tech,2,1,10,18,AGH2,3,4.57,NA,0.496,NA,Alive
Year_0,11019,LA_Tech,2,1,10,19,AGH2,3,3.25,NA,0.355,NA,Alive
Year_0,11020,LA_Tech,2,1,10,20,AGH2,3,5.66,NA,0.421,NA,Alive
Year_0,11021,LA_Tech,2,1,10,21,AGH25,4,3.83,NA,0.35,NA,Alive
Year_0,11022,LA_Tech,2,1,10,22,AGH25,4,3.18,NA,0.262,NA,Alive
Year_0,11023,LA_Tech,2,1,10,23,AGH25,4,3.37,NA,0.394,NA,Alive
Year_0,11024,LA_Tech,2,1,10,24,AGH25,4,4.36,NA,0.461,NA,Alive
Year_0,11025,LA_Tech,2,1,10,25,AGH25,4,3.84,NA,0.462,NA,Alive
Year_0,11026,LA_Tech,2,1,10,26,AGHS3,1,4.74,NA,0.544,NA,Alive
Year_0,11027,LA_Tech,2,1,10,27,AGHS3,1,4.92,NA,0.589,NA,Alive
Year_0,11028,LA_Tech,2,1,10,28,AGHS3,1,4.42,NA,0.519,NA,Alive
Year_0,11029,LA_Tech,2,1,10,29,AGHS3,1,3.92,NA,0.533,NA,Alive
Year_0,11030,LA_Tech,2,1,10,30,AGHS3,1,4.7,NA,0.544,NA,Alive
Year_0,11101,LA_Tech,3,1,11,1,AGHS4,2,4.55,NA,0.594,NA,Alive
Year_0,11102,LA_Tech,3,1,11,2,AGHS4,2,4.99,NA,0.537,NA,Alive
Year_0,11103,LA_Tech,3,1,11,3,AGHS4,2,3.85,NA,0.584,NA,Alive
Year_0,11104,LA_Tech,3,1,11,4,AGHS4,2,3.83,NA,0.526,NA,Alive
Year_0,11105,LA_Tech,3,1,11,5,AGHS4,2,3.12,NA,0.496,NA,Alive
Year_0,11106,LA_Tech,3,1,11,6,AGH2,3,4.48,NA,0.478,NA,Alive
Year_0,11107,LA_Tech,3,1,11,7,AGH2,3,3.86,NA,0.544,NA,Alive
Year_0,11108,LA_Tech,3,1,11,8,AGH2,3,3.92,NA,0.449,NA,Alive
Year_0,11109,LA_Tech,3,1,11,9,AGH2,3,4.62,NA,0.368,NA,Alive
Year_0,11110,LA_Tech,3,1,11,10,AGH2,3,2.78,NA,0.32,NA,Alive
Year_0,11111,LA_Tech,3,1,11,11,AGHS2,5,4.1,NA,0.474,NA,Alive
Year_0,11112,LA_Tech,3,1,11,12,AGHS2,5,3.27,NA,0.372,NA,Alive
Year_0,11113,LA_Tech,3,1,11,13,AGHS2,5,4.46,NA,0.474,NA,Alive
Year_0,11114,LA_Tech,3,1,11,14,AGHS2,5,5.47,NA,0.557,NA,Alive
Year_0,11115,LA_Tech,3,1,11,15,AGHS2,5,4.72,NA,0.414,NA,Alive
Year_0,11116,LA_Tech,3,1,11,16,AGHS1,6,6.06,NA,0.476,NA,Alive
Year_0,11117,LA_Tech,3,1,11,17,AGHS1,6,4.25,NA,0.484,NA,Alive
Year_0,11118,LA_Tech,3,1,11,18,AGHS1,6,4.42,NA,0.489,NA,Alive
Year_0,11119,LA_Tech,3,1,11,19,AGHS1,6,5.12,NA,0.526,NA,Alive
Year_0,11120,LA_Tech,3,1,11,20,AGHS1,6,4.42,NA,0.507,NA,Alive
Year_0,11121,LA_Tech,3,1,11,21,AGHS3,1,5.34,NA,0.466,NA,Alive
Year_0,11122,LA_Tech,3,1,11,22,AGHS3,1,4.45,NA,0.461,NA,Alive
Year_0,11123,LA_Tech,3,1,11,23,AGHS3,1,4.75,NA,0.474,NA,Alive
Year_0,11124,LA_Tech,3,1,11,24,AGHS3,1,4.51,NA,0.446,NA,Alive
Year_0,11125,LA_Tech,3,1,11,25,AGHS3,1,5.94,NA,0.456,NA,Alive
Year_0,11126,LA_Tech,3,1,11,26,AGH25,4,3.25,NA,0.416,NA,Alive
Year_0,11127,LA_Tech,3,1,11,27,AGH25,4,3.5,NA,0.408,NA,Alive
Year_0,11128,LA_Tech,3,1,11,28,AGH25,4,3.97,NA,0.419,NA,Alive
Year_0,11129,LA_Tech,3,1,11,29,AGH25,4,2.63,NA,0.313,NA,Alive
Year_0,11130,LA_Tech,3,1,11,30,AGH25,4,3.64,NA,0.334,NA,Alive
Year_0,11201,LA_Tech,3,1,12,1,AGHS4,2,4.91,NA,0.561,NA,Alive
Year_0,11202,LA_Tech,3,0,12,2,AGHS4,2,4.88,NA,0.637,NA,Alive
Year_0,11203,LA_Tech,3,0,12,3,AGHS4,2,3.17,NA,0.523,NA,Alive
Year_0,11204,LA_Tech,3,0,12,4,AGHS4,2,3.72,NA,0.56,NA,Alive
Year_0,11205,LA_Tech,3,1,12,5,AGHS4,2,3.53,NA,0.532,NA,Alive
Year_0,11206,LA_Tech,3,1,12,6,AGH2,3,3.63,NA,0.49,NA,Alive
Year_0,11207,LA_Tech,3,0,12,7,AGH2,3,3.03,NA,0.476,NA,Alive
Year_0,11208,LA_Tech,3,0,12,8,AGH2,3,3.48,NA,0.485,NA,Alive
Year_0,11209,LA_Tech,3,0,12,9,AGH2,3,4.02,NA,0.602,NA,Alive
Year_0,11210,LA_Tech,3,1,12,10,AGH2,3,2.06,NA,0.275,NA,Alive
Year_0,11211,LA_Tech,3,1,12,11,AGHS2,5,3.39,NA,0.46,NA,Alive
Year_0,11212,LA_Tech,3,0,12,12,AGHS2,5,5.38,NA,0.515,NA,Alive
Year_0,11213,LA_Tech,3,0,12,13,AGHS2,5,3.36,NA,0.432,NA,Alive
Year_0,11214,LA_Tech,3,0,12,14,AGHS2,5,3.8,NA,0.259,NA,Alive
Year_0,11215,LA_Tech,3,1,12,15,AGHS2,5,4.25,NA,0.466,NA,Alive
Year_0,11216,LA_Tech,3,1,12,16,AGHS1,6,3.95,NA,0.504,NA,Alive
Year_0,11217,LA_Tech,3,0,12,17,AGHS1,6,4.43,NA,0.527,NA,Alive
Year_0,11218,LA_Tech,3,0,12,18,AGHS1,6,4.32,NA,0.467,NA,Alive
Year_0,11219,LA_Tech,3,0,12,19,AGHS1,6,3.82,NA,0.571,NA,Alive
Year_0,11220,LA_Tech,3,1,12,20,AGHS1,6,4.61,NA,0.533,NA,Alive
Year_0,11221,LA_Tech,3,1,12,21,AGHS3,1,4.17,NA,0.489,NA,Alive
Year_0,11222,LA_Tech,3,0,12,22,AGHS3,1,4.44,NA,0.414,NA,Alive
Year_0,11223,LA_Tech,3,0,12,23,AGHS3,1,3.68,NA,0.504,NA,Alive
Year_0,11224,LA_Tech,3,0,12,24,AGHS3,1,3.65,NA,0.456,NA,Alive
Year_0,11225,LA_Tech,3,1,12,25,AGHS3,1,4.58,NA,0.429,NA,Alive
Year_0,11226,LA_Tech,3,1,12,26,AGH25,4,4.03,NA,0.407,NA,Alive
Year_0,11227,LA_Tech,3,0,12,27,AGH25,4,2.31,NA,0.296,NA,Alive
Year_0,11228,LA_Tech,3,0,12,28,AGH25,4,3.21,NA,0.229,NA,Alive
Year_0,11229,LA_Tech,3,0,12,29,AGH25,4,4.3,NA,0.47,NA,Alive
Year_0,11230,LA_Tech,3,1,12,30,AGH25,4,3.28,NA,0.301,NA,Alive
Year_0,11301,LA_Tech,3,1,13,1,AGHS4,2,4.32,NA,0.54,NA,Alive
Year_0,11302,LA_Tech,3,0,13,2,AGHS4,2,3.07,NA,0.595,NA,Alive
Year_0,11303,LA_Tech,3,0,13,3,AGHS4,2,5.44,NA,0.678,NA,Alive
Year_0,11304,LA_Tech,3,0,13,4,AGHS4,2,3.64,NA,0.438,NA,Alive
Year_0,11305,LA_Tech,3,1,13,5,AGHS4,2,4.07,NA,0.57,NA,Alive
Year_0,11306,LA_Tech,3,1,13,6,AGH2,3,3.6,NA,0.389,NA,Alive
Year_0,11307,LA_Tech,3,0,13,7,AGH2,3,4.02,NA,0.402,NA,Alive
Year_0,11308,LA_Tech,3,0,13,8,AGH2,3,3.4,NA,0.393,NA,Alive
Year_0,11309,LA_Tech,3,0,13,9,AGH2,3,3.67,NA,0.47,NA,Alive
Year_0,11310,LA_Tech,3,1,13,10,AGH2,3,2.42,NA,0.485,NA,Alive
Year_0,11311,LA_Tech,3,1,13,11,AGHS2,5,3.76,NA,0.465,NA,Alive
Year_0,11312,LA_Tech,3,0,13,12,AGHS2,5,5.78,NA,0.495,NA,Alive
Year_0,11313,LA_Tech,3,0,13,13,AGHS2,5,2.93,NA,0.47,NA,Alive
Year_0,11314,LA_Tech,3,0,13,14,AGHS2,5,2.96,NA,0.44,NA,Alive
Year_0,11315,LA_Tech,3,1,13,15,AGHS2,5,4.51,NA,0.523,NA,Alive
Year_0,11316,LA_Tech,3,1,13,16,AGHS1,6,3.45,NA,0.515,NA,Alive
Year_0,11317,LA_Tech,3,0,13,17,AGHS1,6,4.48,NA,0.515,NA,Alive
Year_0,11318,LA_Tech,3,0,13,18,AGHS1,6,4.07,NA,0.555,NA,Alive
Year_0,11319,LA_Tech,3,0,13,19,AGHS1,6,4.94,NA,0.468,NA,Alive
Year_0,11320,LA_Tech,3,1,13,20,AGHS1,6,3.47,NA,0.481,NA,Alive
Year_0,11321,LA_Tech,3,1,13,21,AGHS3,1,4.01,NA,0.48,NA,Alive
Year_0,11322,LA_Tech,3,0,13,22,AGHS3,1,4.96,NA,0.56,NA,Alive
Year_0,11323,LA_Tech,3,0,13,23,AGHS3,1,4.19,NA,0.57,NA,Alive
Year_0,11324,LA_Tech,3,0,13,24,AGHS3,1,3.46,NA,0.442,NA,Alive
Year_0,11325,LA_Tech,3,1,13,25,AGHS3,1,3.79,NA,0.523,NA,Alive
Year_0,11326,LA_Tech,3,1,13,26,AGH25,4,2.69,NA,0.3,NA,Alive
Year_0,11327,LA_Tech,3,0,13,27,AGH25,4,4.29,NA,0.291,NA,Alive
Year_0,11328,LA_Tech,3,0,13,28,AGH25,4,4.4,NA,0.32,NA,Alive
Year_0,11329,LA_Tech,3,0,13,29,AGH25,4,2.6,NA,0.321,NA,Alive
Year_0,11330,LA_Tech,3,1,13,30,AGH25,4,3.8,NA,0.441,NA,Alive
Year_0,11401,LA_Tech,3,1,14,1,AGHS4,2,3.61,NA,0.53,NA,Alive
Year_0,11402,LA_Tech,3,0,14,2,AGHS4,2,3.54,NA,0.551,NA,Alive
Year_0,11403,LA_Tech,3,0,14,3,AGHS4,2,3.03,NA,0.243,NA,Alive
Year_0,11404,LA_Tech,3,0,14,4,AGHS4,2,3.77,NA,0.374,NA,Alive
Year_0,11405,LA_Tech,3,1,14,5,AGHS4,2,4.36,NA,0.241,NA,Alive
Year_0,11406,LA_Tech,3,1,14,6,AGH2,3,3.89,NA,0.443,NA,Alive
Year_0,11407,LA_Tech,3,0,14,7,AGH2,3,4.79,NA,0.572,NA,Alive
Year_0,11408,LA_Tech,3,0,14,8,AGH2,3,4.32,NA,0.501,NA,Alive
Year_0,11409,LA_Tech,3,0,14,9,AGH2,3,3.88,NA,0.48,NA,Alive
Year_0,11410,LA_Tech,3,1,14,10,AGH2,3,4.43,NA,0.478,NA,Alive
Year_0,11411,LA_Tech,3,1,14,11,AGHS2,5,3.29,NA,0.529,NA,Alive
Year_0,11412,LA_Tech,3,0,14,12,AGHS2,5,4.66,NA,0.525,NA,Alive
Year_0,11413,LA_Tech,3,0,14,13,AGHS2,5,5.04,NA,0.462,NA,Alive
Year_0,11414,LA_Tech,3,0,14,14,AGHS2,5,3.4,NA,0.45,NA,Alive
Year_0,11415,LA_Tech,3,1,14,15,AGHS2,5,4.81,NA,0.505,NA,Alive
Year_0,11416,LA_Tech,3,1,14,16,AGHS1,6,4.21,NA,0.44,NA,Alive
Year_0,11417,LA_Tech,3,0,14,17,AGHS1,6,2.95,NA,0.46,NA,Alive
Year_0,11418,LA_Tech,3,0,14,18,AGHS1,6,3.05,NA,0.39,NA,Alive
Year_0,11419,LA_Tech,3,0,14,19,AGHS1,6,3.74,NA,0.432,NA,Alive
Year_0,11420,LA_Tech,3,1,14,20,AGHS1,6,4.54,NA,0.489,NA,Alive
Year_0,11421,LA_Tech,3,1,14,21,AGHS3,1,4.19,NA,0.463,NA,Alive
Year_0,11422,LA_Tech,3,0,14,22,AGHS3,1,3.2,NA,0.31,NA,Alive
Year_0,11423,LA_Tech,3,0,14,23,AGHS3,1,2.49,NA,0.471,NA,Alive
Year_0,11424,LA_Tech,3,0,14,24,AGHS3,1,4.58,NA,0.425,NA,Alive
Year_0,11425,LA_Tech,3,1,14,25,AGHS3,1,3.75,NA,0.449,NA,Alive
Year_0,11426,LA_Tech,3,1,14,26,AGH25,4,3.43,NA,0.459,NA,Alive
Year_0,11427,LA_Tech,3,0,14,27,AGH25,4,2.81,NA,0.538,NA,Alive
Year_0,11428,LA_Tech,3,0,14,28,AGH25,4,3.59,NA,0.488,NA,Alive
Year_0,11429,LA_Tech,3,0,14,29,AGH25,4,4.41,NA,0.455,NA,Alive
Year_0,11430,LA_Tech,3,1,14,30,AGH25,4,3.58,NA,0.455,NA,Alive
Year_0,11501,LA_Tech,3,1,15,1,AGHS4,2,3.82,NA,0.445,NA,Alive
Year_0,11502,LA_Tech,3,1,15,2,AGHS4,2,4.65,NA,0.57,NA,Alive
Year_0,11503,LA_Tech,3,1,15,3,AGHS4,2,4.16,NA,0.537,NA,Alive
Year_0,11504,LA_Tech,3,1,15,4,AGHS4,2,3.57,NA,0.461,NA,Alive
Year_0,11505,LA_Tech,3,1,15,5,AGHS4,2,4.68,NA,0.49,NA,Alive
Year_0,11506,LA_Tech,3,1,15,6,AGH2,3,3.94,NA,0.402,NA,Alive
Year_0,11507,LA_Tech,3,1,15,7,AGH2,3,3.75,NA,0.55,NA,Alive
Year_0,11508,LA_Tech,3,1,15,8,AGH2,3,3.44,NA,0.607,NA,Alive
Year_0,11509,LA_Tech,3,1,15,9,AGH2,3,4.21,NA,0.455,NA,Alive
Year_0,11510,LA_Tech,3,1,15,10,AGH2,3,2.99,NA,0.34,NA,Alive
Year_0,11511,LA_Tech,3,1,15,11,AGHS2,5,3.92,NA,0.495,NA,Alive
Year_0,11512,LA_Tech,3,1,15,12,AGHS2,5,4.35,NA,0.414,NA,Alive
Year_0,11513,LA_Tech,3,1,15,13,AGHS2,5,3.62,NA,0.375,NA,Alive
Year_0,11514,LA_Tech,3,1,15,14,AGHS2,5,3.6,NA,0.353,NA,Alive
Year_0,11515,LA_Tech,3,1,15,15,AGHS2,5,3.54,NA,0.397,NA,Alive
Year_0,11516,LA_Tech,3,1,15,16,AGHS1,6,4.28,NA,0.525,NA,Alive
Year_0,11517,LA_Tech,3,1,15,17,AGHS1,6,3.72,NA,0.557,NA,Alive
Year_0,11518,LA_Tech,3,1,15,18,AGHS1,6,3.6,NA,0.43,NA,Alive
Year_0,11519,LA_Tech,3,1,15,19,AGHS1,6,3.8,NA,0.528,NA,Alive
Year_0,11520,LA_Tech,3,1,15,20,AGHS1,6,4.36,NA,0.506,NA,Alive
Year_0,11521,LA_Tech,3,1,15,21,AGHS3,1,5.28,NA,0.502,NA,Alive
Year_0,11522,LA_Tech,3,1,15,22,AGHS3,1,2.73,NA,0.475,NA,Alive
Year_0,11523,LA_Tech,3,1,15,23,AGHS3,1,4.42,NA,0.468,NA,Alive
Year_0,11524,LA_Tech,3,1,15,24,AGHS3,1,3.56,NA,0.462,NA,Alive
Year_0,11525,LA_Tech,3,1,15,25,AGHS3,1,2.41,NA,0.393,NA,Alive
Year_0,11526,LA_Tech,3,1,15,26,AGH25,4,4,NA,0.304,NA,Alive
Year_0,11527,LA_Tech,3,1,15,27,AGH25,4,3.03,NA,0.245,NA,Alive
Year_0,11528,LA_Tech,3,1,15,28,AGH25,4,4.48,NA,0.437,NA,Alive
Year_0,11529,LA_Tech,3,1,15,29,AGH25,4,3.75,NA,0.432,NA,Alive
Year_0,11530,LA_Tech,3,1,15,30,AGH25,4,3.7,NA,0.195,NA,Alive
Year_0,11601,LA_Tech,4,1,16,1,AGHS2,5,4.49,NA,0.384,NA,Alive
Year_0,11602,LA_Tech,4,1,16,2,AGHS2,5,4.51,NA,0.458,NA,Alive
Year_0,11603,LA_Tech,4,1,16,3,AGHS2,5,2.1,NA,0.434,NA,Alive
Year_0,11604,LA_Tech,4,1,16,4,AGHS2,5,4.33,NA,0.352,NA,Alive
Year_0,11605,LA_Tech,4,1,16,5,AGHS2,5,4.24,NA,0.436,NA,Alive
Year_0,11606,LA_Tech,4,1,16,6,AGH25,4,3.53,NA,0.349,NA,Alive
Year_0,11607,LA_Tech,4,1,16,7,AGH25,4,4.51,NA,0.265,NA,Alive
Year_0,11608,LA_Tech,4,1,16,8,AGH25,4,4.39,NA,0.395,NA,Alive
Year_0,11609,LA_Tech,4,1,16,9,AGH25,4,2.93,NA,0.259,NA,Alive
Year_0,11610,LA_Tech,4,1,16,10,AGH25,4,2.27,NA,0.245,NA,Alive
Year_0,11611,LA_Tech,4,1,16,11,AGHS1,6,5.24,NA,0.502,NA,Alive
Year_0,11612,LA_Tech,4,1,16,12,AGHS1,6,5.24,NA,0.497,NA,Alive
Year_0,11613,LA_Tech,4,1,16,13,AGHS1,6,3.98,NA,0.513,NA,Alive
Year_0,11614,LA_Tech,4,1,16,14,AGHS1,6,4.47,NA,0.54,NA,Alive
Year_0,11615,LA_Tech,4,1,16,15,AGHS1,6,5.74,NA,0.537,NA,Alive
Year_0,11616,LA_Tech,4,1,16,16,AGHS3,1,5.12,NA,0.52,NA,Alive
Year_0,11617,LA_Tech,4,1,16,17,AGHS3,1,4.3,NA,0.531,NA,Alive
Year_0,11618,LA_Tech,4,1,16,18,AGHS3,1,5.02,NA,0.586,NA,Alive
Year_0,11619,LA_Tech,4,1,16,19,AGHS3,1,5.24,NA,0.635,NA,Alive
Year_0,11620,LA_Tech,4,1,16,20,AGHS3,1,3.9,NA,0.533,NA,Alive
Year_0,11621,LA_Tech,4,1,16,21,AGHS4,2,5.36,NA,0.642,NA,Alive
Year_0,11622,LA_Tech,4,1,16,22,AGHS4,2,3.48,NA,0.531,NA,Alive
Year_0,11623,LA_Tech,4,1,16,23,AGHS4,2,5.39,NA,0.693,NA,Alive
Year_0,11624,LA_Tech,4,1,16,24,AGHS4,2,3.42,NA,0.493,NA,Alive
Year_0,11625,LA_Tech,4,1,16,25,AGHS4,2,3.84,NA,0.56,NA,Alive
Year_0,11626,LA_Tech,4,1,16,26,AGH2,3,5.09,NA,0.463,NA,Alive
Year_0,11627,LA_Tech,4,1,16,27,AGH2,3,3.49,NA,0.36,NA,Alive
Year_0,11628,LA_Tech,4,1,16,28,AGH2,3,4.15,NA,0.435,NA,Alive
Year_0,11629,LA_Tech,4,1,16,29,AGH2,3,3.19,NA,0.353,NA,Alive
Year_0,11630,LA_Tech,4,1,16,30,AGH2,3,3.42,NA,0.497,NA,Alive
Year_0,11701,LA_Tech,4,1,17,1,AGHS2,5,4.47,NA,0.419,NA,Alive
Year_0,11702,LA_Tech,4,0,17,2,AGHS2,5,4.07,NA,0.383,NA,Alive
Year_0,11703,LA_Tech,4,0,17,3,AGHS2,5,5.59,NA,0.502,NA,Alive
Year_0,11704,LA_Tech,4,0,17,4,AGHS2,5,5.3,NA,0.53,NA,Alive
Year_0,11705,LA_Tech,4,1,17,5,AGHS2,5,4.55,NA,0.359,NA,Alive
Year_0,11706,LA_Tech,4,1,17,6,AGH25,4,4.73,NA,0.48,NA,Alive
Year_0,11707,LA_Tech,4,0,17,7,AGH25,4,4.15,NA,0.208,NA,Alive
Year_0,11708,LA_Tech,4,0,17,8,AGH25,4,6.16,NA,0.32,NA,Alive
Year_0,11709,LA_Tech,4,0,17,9,AGH25,4,4.98,NA,0.28,NA,Alive
Year_0,11710,LA_Tech,4,1,17,10,AGH25,4,3.96,NA,0.258,NA,Alive
Year_0,11711,LA_Tech,4,1,17,11,AGHS1,6,5.83,NA,0.493,NA,Alive
Year_0,11712,LA_Tech,4,0,17,12,AGHS1,6,4.62,NA,0.463,NA,Alive
Year_0,11713,LA_Tech,4,0,17,13,AGHS1,6,6.06,NA,0.416,NA,Alive
Year_0,11714,LA_Tech,4,0,17,14,AGHS1,6,3.75,NA,0.514,NA,Alive
Year_0,11715,LA_Tech,4,1,17,15,AGHS1,6,4.95,NA,0.51,NA,Alive
Year_0,11716,LA_Tech,4,1,17,16,AGHS3,1,5.13,NA,0.497,NA,Alive
Year_0,11717,LA_Tech,4,0,17,17,AGHS3,1,3.89,NA,0.245,NA,Alive
Year_0,11718,LA_Tech,4,0,17,18,AGHS3,1,6.36,NA,0.53,NA,Alive
Year_0,11719,LA_Tech,4,0,17,19,AGHS3,1,6.23,NA,0.613,NA,Alive
Year_0,11720,LA_Tech,4,1,17,20,AGHS3,1,6.07,NA,0.525,NA,Alive
Year_0,11721,LA_Tech,4,1,17,21,AGHS4,2,7.21,NA,0.585,NA,Alive
Year_0,11722,LA_Tech,4,0,17,22,AGHS4,2,5.83,NA,0.633,NA,Alive
Year_0,11723,LA_Tech,4,0,17,23,AGHS4,2,5.57,NA,0.583,NA,Alive
Year_0,11724,LA_Tech,4,0,17,24,AGHS4,2,6.24,NA,0.648,NA,Alive
Year_0,11725,LA_Tech,4,1,17,25,AGHS4,2,6.13,NA,0.526,NA,Alive
Year_0,11726,LA_Tech,4,1,17,26,AGH2,3,4.09,NA,0.195,NA,Alive
Year_0,11727,LA_Tech,4,0,17,27,AGH2,3,5.75,NA,0.385,NA,Alive
Year_0,11728,LA_Tech,4,0,17,28,AGH2,3,5.92,NA,0.305,NA,Alive
Year_0,11729,LA_Tech,4,0,17,29,AGH2,3,6,NA,0.438,NA,Alive
Year_0,11730,LA_Tech,4,1,17,30,AGH2,3,4.76,NA,0.514,NA,Alive
Year_0,11801,LA_Tech,4,1,18,1,AGHS2,5,7.24,NA,0.496,NA,Alive
Year_0,11802,LA_Tech,4,0,18,2,AGHS2,5,5.61,NA,0.448,NA,Alive
Year_0,11803,LA_Tech,4,0,18,3,AGHS2,5,4.56,NA,0.335,NA,Alive
Year_0,11804,LA_Tech,4,0,18,4,AGHS2,5,4.47,NA,0.368,NA,Alive
Year_0,11805,LA_Tech,4,1,18,5,AGHS2,5,6.6,NA,0.468,NA,Alive
Year_0,11806,LA_Tech,4,1,18,6,AGH25,4,4.51,NA,0.479,NA,Alive
Year_0,11807,LA_Tech,4,0,18,7,AGH25,4,3.56,NA,0.22,NA,Alive
Year_0,11808,LA_Tech,4,0,18,8,AGH25,4,5.57,NA,0.359,NA,Alive
Year_0,11809,LA_Tech,4,0,18,9,AGH25,4,5.06,NA,0.26,NA,Alive
Year_0,11810,LA_Tech,4,1,18,10,AGH25,4,5.37,NA,0.395,NA,Alive
Year_0,11811,LA_Tech,4,1,18,11,AGHS1,6,5.02,NA,0.47,NA,Alive
Year_0,11812,LA_Tech,4,0,18,12,AGHS1,6,4.08,NA,0.619,NA,Alive
Year_0,11813,LA_Tech,4,0,18,13,AGHS1,6,5.08,NA,0.496,NA,Alive
Year_0,11814,LA_Tech,4,0,18,14,AGHS1,6,4.47,NA,0.534,NA,Alive
Year_0,11815,LA_Tech,4,1,18,15,AGHS1,6,5.18,NA,0.59,NA,Alive
Year_0,11816,LA_Tech,4,1,18,16,AGHS3,1,7.47,NA,0.52,NA,Alive
Year_0,11817,LA_Tech,4,0,18,17,AGHS3,1,6.38,NA,0.54,NA,Alive
Year_0,11818,LA_Tech,4,0,18,18,AGHS3,1,5.81,NA,0.636,NA,Alive
Year_0,11819,LA_Tech,4,0,18,19,AGHS3,1,6.12,NA,0.665,NA,Alive
Year_0,11820,LA_Tech,4,1,18,20,AGHS3,1,7.63,NA,0.508,NA,Alive
Year_0,11821,LA_Tech,4,1,18,21,AGHS4,2,5.13,NA,0.465,NA,Alive
Year_0,11822,LA_Tech,4,0,18,22,AGHS4,2,4.93,NA,0.555,NA,Alive
Year_0,11823,LA_Tech,4,0,18,23,AGHS4,2,4.71,NA,0.458,NA,Alive
Year_0,11824,LA_Tech,4,0,18,24,AGHS4,2,6.95,NA,0.655,NA,Alive
Year_0,11825,LA_Tech,4,1,18,25,AGHS4,2,6.35,NA,0.552,NA,Alive
Year_0,11826,LA_Tech,4,1,18,26,AGH2,3,8.72,NA,0.43,NA,Alive
Year_0,11827,LA_Tech,4,0,18,27,AGH2,3,3.69,NA,0.205,NA,Alive
Year_0,11828,LA_Tech,4,0,18,28,AGH2,3,3.69,NA,0.35,NA,Alive
Year_0,11829,LA_Tech,4,0,18,29,AGH2,3,7.08,NA,0.455,NA,Alive
Year_0,11830,LA_Tech,4,1,18,30,AGH2,3,6.52,NA,0.51,NA,Alive
Year_0,11901,LA_Tech,4,1,19,1,AGHS2,5,7.98,NA,0.528,NA,Alive
Year_0,11902,LA_Tech,4,0,19,2,AGHS2,5,6.44,NA,0.552,NA,Alive
Year_0,11903,LA_Tech,4,0,19,3,AGHS2,5,4.67,NA,0.466,NA,Alive
Year_0,11904,LA_Tech,4,0,19,4,AGHS2,5,7.05,NA,0.559,NA,Alive
Year_0,11905,LA_Tech,4,1,19,5,AGHS2,5,6.26,NA,0.51,NA,Alive
Year_0,11906,LA_Tech,4,1,19,6,AGH25,4,4.41,NA,0.374,NA,Alive
Year_0,11907,LA_Tech,4,0,19,7,AGH25,4,8.28,NA,0.572,NA,Alive
Year_0,11908,LA_Tech,4,0,19,8,AGH25,4,10.95,NA,0.555,NA,Alive
Year_0,11909,LA_Tech,4,0,19,9,AGH25,4,6.32,NA,0.507,NA,Alive
Year_0,11910,LA_Tech,4,1,19,10,AGH25,4,6.42,NA,0.597,NA,Alive
Year_0,11911,LA_Tech,4,1,19,11,AGHS1,6,5.7,NA,0.61,NA,Alive
Year_0,11912,LA_Tech,4,0,19,12,AGHS1,6,5.17,NA,0.523,NA,Alive
Year_0,11913,LA_Tech,4,0,19,13,AGHS1,6,6.33,NA,0.429,NA,Alive
Year_0,11914,LA_Tech,4,0,19,14,AGHS1,6,5.71,NA,0.6,NA,Alive
Year_0,11915,LA_Tech,4,1,19,15,AGHS1,6,6.75,NA,0.57,NA,Alive
Year_0,11916,LA_Tech,4,1,19,16,AGHS3,1,5.57,NA,0.479,NA,Alive
Year_0,11917,LA_Tech,4,0,19,17,AGHS3,1,7.13,NA,0.55,NA,Alive
Year_0,11918,LA_Tech,4,0,19,18,AGHS3,1,7.72,NA,0.546,NA,Alive
Year_0,11919,LA_Tech,4,0,19,19,AGHS3,1,7.04,NA,0.552,NA,Alive
Year_0,11920,LA_Tech,4,1,19,20,AGHS3,1,5.18,NA,0.58,NA,Alive
Year_0,11921,LA_Tech,4,1,19,21,AGHS4,2,5.4,NA,0.52,NA,Alive
Year_0,11922,LA_Tech,4,0,19,22,AGHS4,2,4.54,NA,0.459,NA,Alive
Year_0,11923,LA_Tech,4,0,19,23,AGHS4,2,4.77,NA,0.443,NA,Alive
Year_0,11924,LA_Tech,4,0,19,24,AGHS4,2,4.66,NA,0.58,NA,Alive
Year_0,11925,LA_Tech,4,1,19,25,AGHS4,2,4.89,NA,0.546,NA,Alive
Year_0,11926,LA_Tech,4,1,19,26,AGH2,3,5.44,NA,0.465,NA,Alive
Year_0,11927,LA_Tech,4,0,19,27,AGH2,3,6.17,NA,0.481,NA,Alive
Year_0,11928,LA_Tech,4,0,19,28,AGH2,3,5.3,NA,0.336,NA,Alive
Year_0,11929,LA_Tech,4,0,19,29,AGH2,3,4.79,NA,0.433,NA,Alive
Year_0,11930,LA_Tech,4,1,19,30,AGH2,3,3.85,NA,0.388,NA,Alive
Year_0,12001,LA_Tech,4,1,20,1,AGHS2,5,7.89,NA,0.571,NA,Alive
